InspectionID,DefectCategory,SeverityWeight
49406,Late Delivery,3.5
49440,Wrong Item,3.5
49444,Poor Quality,4.0
49448,Chemical Off-Gassing,4.0
49451,No Delivery Information,4.0
49452,Wrong Item,4.0
49458,Late Delivery,3.5
49468,Late Delivery,3.5
49474,Late Delivery,3.5
49475,Wrong Item,3.5
49484,Wrong Item,4.0
49486,Late Delivery,3.5
49489,Incompleto,3.5
49492,Late Delivery,3.5
49505,INVENT,1.0
49521,Wrong Item,4.0
49522,Late Delivery,3.5
49526,Delayed Delivery,3.5
49528,Missing Parts,3.5
49531,Late Delivery,3.5
49536,Late Delivery,3.5
49538,Wrong Item,3.5
49543,INVENT,3.5
49545,Late Delivery,3.5
49548,Poor Quality,4.0
49552,Late Delivery,3.5
49560,Late Delivery,1.0
49567,Late Delivery,3.5
49582,No Fit,1.0
49585,Missing Parts,3.5
49595,Late Delivery,3.5
49598,Late Delivery,3.5
49599,Late Delivery,3.5
49607,No Issue,1.0
49610,Wrong Item,3.5
49627,Poor Quality,4.0
49629,Late Delivery,3.5
49631,Poor Quality,3.5
49637,Late Delivery,4.0
49642,Wrong Item,4.0
49643,Corrosão,4.0
49645,Poor Quality,4.0
49653,Late Delivery,3.5
49655,Sneaky Material,4.0
49667,INVENT,2.0
49677,No Stock,3.5
49683,Late Delivery,3.5
49687,Wrong Item,4.0
49696,Late Delivery,3.5
49706,Late Delivery,3.5
49708,Wrong Item,4.0
49718,Late Delivery,3.5
49723,Late Delivery,4.0
49728,Poor Quality,3.5
49745,Wrong Item,3.5
49747,Late Delivery,3.5
49756,Missing Parts,3.5
49764,Late Delivery,3.5
49765,Missing Parts,3.5
49766,Não Recebido,4.0
49778,Material Frágil,4.0
49781,Wrong Item,3.5
49788,No Fit,1.0
49790,Missing Parts,3.5
49795,Late Delivery,4.0
49807,No Product Received,5.0
49809,Missing Parts,3.5
49818,Damaged Goods,3.5
49846,Misaligned,4.0
49861,No Issue,1.0
49870,Late Delivery,2.0
49876,Wrong Item,4.0
49888,Item Never Arrived,5.0
49894,INVENT,3.5
49901,Late Delivery,3.5
49911,Late Delivery,4.0
49923,Late Delivery,3.5
49932,Late Delivery,3.5
49943,Late Delivery,3.5
49955,Late Delivery,3.5
49956,Late Delivery,4.0
49962,Missing Parts,3.5
49970,Late Delivery,4.0
49971,Late Delivery,3.5
49974,Wrong Item,3.5
49978,Late Delivery,3.5
49979,Entrega muito eficiente,1.0
49986,Wrong Item,3.5
49995,INVENT,1.0
50005,INVENT,3.5
50007,Wrong Item,4.0
50011,Late Delivery,4.0
50031,Poor Quality,4.0
50032,Expired Product,3.5
50033,Late Delivery,3.5
50041,Late Delivery,3.5
50053,Late Delivery,4.0
50072,Wrong Item,4.0
50088,Missing Parts,3.5
50095,Missing Parts,4.0
50099,Late Delivery,3.5
50125,Poor Quality,4.0
50134,No Category,1.0
50153,No Delivery,5.0
50158,Late Delivery,4.0
50164,Late Delivery,4.0
50165,Cancelamento da Compra,4.0
50177,Não Ecebi Produtos,3.5
50194,Missing Parts,3.5
50199,Wrong Item,4.0
50200,Late Delivery,3.5
50205,Missing Parts,3.5
50206,No Recommendation,3.5
50216,Poor Quality,4.0
50218,Cancelled Order,3.5
50221,Rude Courier,3.5
50223,Late Delivery,4.0
50225,Missing Parts,3.5
50238,Wrong Item,4.0
50240,Pulseira,4.0
50252,Color Mismatch,3.5
50254,Wrong Item,4.0
50256,Poor Quality,4.0
50260,Late Delivery,3.5
50266,No Delivery,5.0
50271,Missing Parts,4.0
50276,INVENT,3.5
50298,Late Delivery,3.5
50299,Wrong Item,4.0
50303,Late Delivery,3.5
50308,Missing Parts,3.5
50309,Late Delivery,3.5
50315,Damaged Goods,4.0
50323,Late Delivery,4.0
50326,INVENT,3.5
50328,INVENT,1.0
50338,Wrong Item,3.5
50339,Poor Quality,3.5
50347,Targaryen,4.0
50355,Late Delivery,4.0
50376,Late Delivery,3.5
50377,Wrong Item,4.0
50380,Late Delivery,3.5
50382,Late Delivery,3.5
50385,No Delivery,4.0
50386,No Received Product,3.5
50393,Late Delivery,3.5
50398,Late Delivery,3.5
50414,Wrong Item,4.0
50420,Late Delivery,4.0
50424,Late Delivery,3.5
50427,Poor Quality,4.0
50434,Late Delivery,3.5
50444,Damaged Goods,4.0
50448,Missing Parts,3.5
50451,Late Delivery,3.5
50458,Late Delivery,3.5
50466,Produto Não Recebido,3.5
50470,Late Delivery,3.5
50474,Late Delivery,3.5
50480,Mal Embalado,3.5
50481,Late Delivery,4.0
50487,Missing Parts,4.0
50489,Late Delivery,3.5
50493,Late Delivery,3.5
50501,Wrong Item,3.5
50509,Late Delivery,3.5
50512,Wrong Item,4.0
50520,Missing Parts,3.5
50522,No Issue,1.0
50529,Not Gotten Product,3.5
50540,Damaged Goods,3.5
50549,No Issue,1.0
50554,INVENT,1.0
50561,Late Delivery,4.0
50563,Item Not Arrived,5.0
50579,Late Delivery,3.5
50589,Late Delivery,4.0
50591,Late Delivery,3.5
50594,Late Delivery,3.5
50608,Late Delivery,3.5
50609,Late Delivery,3.5
50611,Missing Parts,3.5
50614,Late Delivery,4.0
50616,INVENT,3.5
50617,Missing Parts,3.5
50618,Missing Parts,3.5
50619,Entrega,3.5
50620,Late Delivery,3.5
50627,Late Delivery,3.5
50629,Damaged Goods,3.5
50630,Not Provided,3.5
50632,Late Delivery,4.0
50641,Late Delivery,3.5
50646,Missing Parts,4.0
50653,Expiration Date Not Informalized,3.5
50654,Late Delivery,4.0
50664,Late Delivery,3.5
50670,Missing Parts,3.5
50674,Late Delivery,3.5
50679,Late Delivery,4.0
50682,Missing Parts,3.5
50683,Pessima Escolha,2.5
50695,Late Delivery,3.5
50699,Late Delivery,4.0
50702,Late Delivery,4.0
50712,Software Issue,3.5
50716,Poor Quality,3.5
50717,Late Delivery,4.0
50723,NAO_POSSO_AVALIAR,3.5
50732,Misdescription,3.5
50733,Produto Quebrado,4.0
50735,INVENT,3.5
50740,Late Delivery,4.0
50753,Late Delivery,3.5
50754,Wrong Item,4.0
50756,Wrong Item,4.0
50762,Wrong Item,4.0
50766,Late Delivery,3.5
50767,Wrong Item,3.5
50775,Wrong Item,3.5
50777,Late Delivery,3.5
50779,Wrong Item,4.0
50796,Missing Parts,3.5
50805,INVENT,3.5
50808,INVENT,3.5
50813,Late Delivery,4.0
50814,Late Delivery,3.5
50833,Late Delivery,4.0
50842,tudo ok,1.0
50870,INVENT,3.5
50876,Não Recebe Cores Pedidas,3.5
50880,INVENT,3.5
50883,Missing Parts,3.5
50889,No Arrival,5.0
50900,Late Delivery,3.5
50906,INVENT,3.5
50913,Missing Parts,3.5
50914,Late Delivery,3.5
50920,Product Variance,3.5
50933,Late Delivery,3.5
50937,Late Delivery,3.5
50941,Late Delivery,3.5
50950,No Information Provided,1.0
50953,Late Delivery,3.5
50963,Poor Quality,3.5
50966,Late Delivery,2.0
50969,Late Delivery,3.5
50977,Late Delivery,3.5
50982,Communication Issues,3.5
50986,Wrong Item,4.0
50994,Late Delivery,3.5
51003,Late Delivery,3.5
51017,INVENT,3.5
51020,Wrong Item,3.5
51023,Color Mismatch,3.5
51031,Poor Quality,4.0
51049,INVENT,3.5
51063,Late Delivery,3.5
51070,Late Delivery,3.5
51076,Late Delivery,4.0
51081,Damaged Goods,3.5
51088,Wrong Item,4.0
51096,Non Functional Product,4.0
51102,Poor Quality,3.0
51111,Late Delivery,3.5
51113,Wrong Item,3.5
51115,Late Delivery,4.0
51125,Poor Quality,2.0
51126,Late Delivery,4.0
51133,Late Delivery,3.5
51135,Late Delivery,3.5
51137,Late Delivery,4.0
51144,Late Delivery,3.5
51145,Late Delivery,3.5
51163,Late Delivery,3.5
51166,No New Category,5.0
51171,Late Delivery,3.5
51176,Totalmente Desorganizada,3.5
51179,Late Delivery,3.5
51192,No Issue Found,1.0
51195,No Delivery,5.0
51201,Damaged Goods,3.5
51205,Missing Parts,3.5
51207,Missing Parts,3.5
51214,Late Delivery,4.0
51224,Late Delivery,3.5
51229,Fraud,5.0
51232,Missing Parts,3.5
51236,Wrong Item,4.0
51242,Wrong Item,3.5
51254,Category,2.5
51267,Late Delivery,3.5
51273,Missing Parts,3.5
51276,Late Delivery,2.0
51279,Late Delivery,3.5
51290,Late Delivery,3.5
51295,Late Delivery,3.5
51297,Late Delivery,3.5
51308,Late Delivery,3.5
51312,Wrong Item,4.0
51338,Late Delivery,3.5
51341,Late Delivery,3.5
51343,Late Delivery,3.5
51350,Poor Quality,3.5
51352,Cancelamento do Pedido,2.5
51358,Missing Parts,4.0
51363,Late Delivery,3.5
51366,Fraud,5.0
51370,No Delivery,4.0
51372,Fraud,4.0
51376,Poor Quality,3.5
51382,Late Delivery,3.5
51391,"Manual em inglês, site chines",2.5
51397,Late Delivery,3.5
51408,Missing Parts,3.5
51410,Poor Quality,3.5
51415,Late Delivery,3.5
51416,INVENT,1.0
51420,Missing Parts,4.0
51421,Pouco Conteúdo,3.5
51423,Poor Quality,4.0
51436,Late Delivery,3.5
51442,Missing Parts,3.5
51443,Late Delivery,4.0
51445,Missing Parts,4.0
51449,Wrong Item,3.5
51458,Late Delivery,3.5
51468,Missing Parts,3.5
51472,Wrong Item,4.0
51482,Late Delivery,3.5
51489,Wrong Item,4.0
51493,Missing Parts,3.5
51494,No Fit,3.5
51500,Not Received,5.0
51507,Protestos Mentirosos,3.5
51519,Poor Quality,4.0
51525,Poor Quality,3.5
51533,Missing Parts,3.5
51540,Poor Quality,4.0
51548,No Issue,1.0
51550,Late Delivery,3.5
51556,Late Delivery,3.5
51561,Late Delivery,3.5
51572,Wrong Item,3.5
51578,Wrong Item,3.5
51580,Missing Parts,3.5
51589,Produto Diferente,2.5
51612,Missing Parts,4.0
51613,Non-Arrival,4.0
51621,Late Delivery,3.5
51630,Wrong Item,4.0
51644,Late Delivery,3.5
51646,Not Delivered,3.5
51656,Não recomendo,3.5
51657,Missing Parts,3.5
51662,Late Delivery,3.5
51671,Color Mismatch,4.0
51672,Late Delivery,3.5
51674,Mispricing,3.5
51684,Missing Parts,3.5
51692,INVENT,3.5
51694,Late Delivery,4.0
51696,Cancelled Unilaterally,3.5
51698,Missing Parts,3.5
51700,Missing Parts,3.5
51704,Wrong Item,3.5
51707,Late Delivery,3.5
51709,Late Delivery,3.5
51716,Late Delivery,4.0
51720,Late Delivery,3.5
51740,Missing Parts,3.5
51745,Late Delivery,3.5
51746,Product Defect,3.5
51754,Wrong Item,3.5
51755,Late Delivery,3.5
51764,Late Delivery,3.5
51765,Missing Parts,3.5
51775,Missing Parts,3.5
51776,Missing Parts,3.5
51785,Late Delivery,3.5
51791,None of the given categories fit,1.0
51809,Misrepresentation,3.5
51814,Late Delivery,3.5
51816,Late Delivery,4.0
51828,Late Delivery,3.5
51835,Late Delivery,3.5
51844,Late Delivery,3.5
51846,Late Delivery,4.0
51851,Missing Parts,3.5
51866,Missing Parts,3.5
51867,Insatisfação,3.5
51874,Poor Quality,3.5
51875,Late Delivery,3.5
51887,Not Received,5.0
51889,Late Delivery,4.0
51895,Zero Nunca mais comprarei a es,2.5
51900,Wrong Item,3.5
51909,Late Delivery,4.0
51910,Late Delivery,3.5
51924,Misfit,3.5
51925,Late Delivery,3.5
51941,Late Delivery,4.0
51943,Late Delivery,3.5
51945,Late Delivery,3.5
51946,Wrong Item,4.0
51953,Misleading Product,3.5
51957,Wrong Item,3.5
51966,Wrong Item,3.5
51967,Late Delivery,3.5
51973,Late Delivery,3.5
51994,Wrong Item,3.5
52013,Late Delivery,3.5
52015,INVENT,3.5
52029,Late Delivery,3.5
52030,Late Delivery,4.0
52032,Late Delivery,4.0
52041,Produto Mal Acabado,3.5
52047,No Applicable,1.0
52051,Wrong Item,4.0
52052,Rude Support,4.0
52058,Late Delivery,4.0
52067,Late Delivery,4.0
52069,Material Discrepância,3.5
52072,Wrong Item,4.0
52078,Late Delivery,3.5
52103,Wrong Item,4.0
52104,No Arrival,5.0
52118,Communication Failure,3.5
52128,Wrong Item,4.0
52138,Poor Quality,3.5
52143,No Delivery,4.0
52146,INVENT,1.0
52149,Cancelled Purchase,5.0
52151,Short Cable,2.5
52153,Missing Parts,4.0
52164,Not Delivered,4.0
52175,Late Delivery,3.5
52181,Late Delivery,3.5
52192,Late Delivery,3.5
52206,Missing Parts,4.0
52213,Wrong Item,3.5
52215,Poor Fit,3.5
52224,Not Delivered,4.0
52229,Late Delivery,3.5
52232,Late Delivery,4.0
52233,Not Received,5.0
52241,Late Delivery,3.5
52249,No Issue,1.0
52253,Late Delivery,3.5
52255,Missing Parts,3.5
52259,Late Delivery,3.5
52261,INVENT,3.5
52264,Late Delivery,3.5
52276,Missing Parts,3.5
52282,Wrong Item,3.5
52297,Late Delivery,3.5
52301,Wrong Item,4.0
52319,Late Delivery,4.0
52324,Late Delivery,4.0
52338,INVENT,3.5
52344,Rude Courier,3.5
52356,Late Delivery,3.5
52359,No Fit,1.0
52361,Poor Quality,3.5
52368,Non-Shipped,4.0
52371,Incomplete Transaction,3.5
52376,Missing Parts,3.5
52381,Late Delivery,3.5
52382,Poor Quality,2.0
52386,Poor Quality,3.5
52398,Late Delivery,4.0
52403,Wrong Item,4.0
52407,Wrong Item,3.5
52409,Poor Quality,3.5
52416,Late Delivery,3.5
52422,Late Delivery,4.0
52429,Wrong Item,4.0
52433,Late Delivery,4.0
52434,Product Quality,3.5
52436,Poor Quality,3.5
52437,Late Delivery,3.5
52442,INVENT,3.5
52445,Wrong Item,3.5
52461,Missing Parts,3.5
52464,Wrong Item,4.0
52472,INVENT,3.5
52482,Late Delivery,3.5
52503,Wrong Item,4.0
52505,Wrong Item,4.0
52516,Late Delivery,4.0
52537,Late Delivery,3.5
52538,Wrong Item,4.0
52546,Incompatibilidade,3.5
52547,Late Delivery,3.5
52548,Wrong Item,4.0
52550,Wrong Item,4.0
52566,Late Delivery,4.0
52570,Poor Quality,3.0
52571,Wrong Item,4.0
52574,Wrong Item,4.0
52585,Late Delivery,3.5
52588,Late Delivery,3.5
52596,Heat Issue,2.5
52606,Improv,2.0
52616,Late Delivery,4.0
52622,Missing Parts,3.5
52626,Late Delivery,4.0
52631,Late Delivery,4.0
52640,Poor Quality,3.5
52641,Wrong Item,3.5
52654,No Fit,1.0
52657,Late Delivery,3.5
52658,Late Delivery,3.5
52660,Late Delivery,4.0
52665,Wrong Item,4.0
52670,Late Delivery,3.5
52671,Poor Quality,3.5
52673,N/A,1.0
52682,No Issue,1.0
52688,Late Delivery,3.5
52698,Damaged Goods,4.0
52719,Color Mismatch,4.0
52729,Late Delivery,3.5
52743,Missing Parts,3.5
52747,Poor Quality,4.0
52762,Late Delivery,3.5
52769,Wrong Item,4.0
52770,Late Delivery,4.0
52772,Wrong Item,3.5
52786,Não Recebido,4.0
52791,Wrong Item,4.0
52799,Late Delivery,3.5
52815,Wrong Item,3.5
52817,INVENT,1.0
52823,Late Delivery,3.5
52836,Missing Parts,3.5
52844,Missing Parts,3.5
52847,Late Delivery,3.5
52858,Late Delivery,3.5
52859,Damaged Goods,3.5
52864,Late Delivery,3.5
52878,Not Received,5.0
52879,Late Delivery,3.5
52880,Late Delivery,3.5
52891,Missing Parts,3.5
52902,Missing Parts,3.5
52924,Poor Quality,4.0
52926,Produto Mal Embalado,4.0
52927,Item Not Received,5.0
52936,Poor Quality,4.0
52938,Fraud,5.0
52951,Late Delivery,3.5
52956,Late Delivery,3.5
52958,Late Delivery,3.5
52969,INVENT,3.5
52970,Missing Parts,3.5
52971,Poor Quality,3.5
52974,Late Delivery,3.5
52976,Wrong Item,4.0
52979,Missing Parts,3.5
52980,Missing Parts,3.5
53003,Poor Quality,4.0
53005,Missing Parts,3.5
53019,Poor Quality,4.0
53024,Missing Parts,3.5
53026,Late Delivery,3.5
53041,Late Delivery,3.5
53050,Safety Concerns,2.5
53054,Late Delivery,3.5
53060,No Fit,3.5
53065,Poor Quality,3.5
53068,Late Delivery,3.5
53077,Missing Parts,3.5
53084,Missing Parts,3.5
53087,Late Delivery,3.5
53091,Missing Parts,3.5
53095,Late Delivery,4.0
53102,Poor Quality,3.5
53108,Defective Product,4.0
53112,Rude Courier,3.5
53114,Poor Quality,3.5
53115,No Delivery,3.0
53119,Missing Parts,3.5
53125,Poor Quality,4.0
53132,Late Delivery,3.5
53134,Missing Parts,3.5
53139,Wrong Item,4.0
53173,Not Satisfied,3.5
53180,Rude Courier,3.5
53183,Late Delivery,3.5
53187,Late Delivery,3.5
53199,Wrong Item,3.5
53212,Wrong Item,4.0
53213,Produto Veio Quebrado,4.0
53217,Late Delivery,3.5
53218,Late Delivery,3.5
53227,Late Delivery,3.5
53229,Produto Erro,4.0
53236,Wrong Item,4.0
53248,Late Delivery,3.5
53251,Functional Issue,3.5
53252,Late Delivery,3.5
53259,Late Delivery,3.5
53267,Late Delivery,3.5
53268,Wrong Item,4.0
53272,Late Delivery,4.0
53273,Late Delivery,4.0
53283,Late Delivery,3.5
53284,Late Delivery,4.0
53286,No Fit,1.0
53298,Wrong Item,3.5
53299,Foi entregue no prazo,1.0
53303,Poor Quality,3.5
53312,Wrong Item,4.0
53322,Wrong Item,3.5
53336,Late Delivery,3.5
53345,Wrong Item,4.0
53352,Poor Quality,3.5
53353,Total absurdo!,5.0
53357,Late Delivery,1.0
53361,INVENT,1.0
53364,Sem nota fiscal,2.5
53366,Missing Parts,3.5
53380,Rude Courier,3.5
53385,Wrong Item,4.0
53387,Poor Quality,3.5
53391,Missing Parts,3.5
53395,Rude Staff,3.5
53396,Damaged Goods,3.5
53397,INVENT,3.5
53400,Wrong Item,4.0
53401,Late Delivery,3.5
53403,Non Functioning,4.0
53404,Late Delivery,4.0
53412,Rude Courier,3.5
53424,Late Delivery,3.5
53430,Late Delivery,3.5
53433,Poor Quality,3.0
53437,Wrong Item,4.0
53451,Late Delivery,3.5
53466,Late Delivery,3.5
53471,No Information,1.0
53482,Missing Parts,3.5
53486,INVENT,3.5
53496,Poor Quality,4.0
53502,Late Delivery,3.5
53505,Wrong Item,3.5
53510,Poor Quality,4.0
53513,Continuo no aguardo da encomenda,1.0
53535,Late Delivery,3.5
53546,Poor Fit,3.5
53556,Poor Quality,3.5
53559,Missing Parts,3.5
53571,Missing Parts,4.0
53592,Wrong Item,4.0
53610,INVENT,2.0
53618,Late Delivery,3.5
53619,Wrong Item,4.0
53622,Late Delivery,3.5
53631,No Issue,1.0
53632,Missing Parts,3.5
53645,Late Delivery,3.5
53654,Late Delivery,3.5
53661,No Fit,1.0
53669,Late Delivery,4.0
53675,Poor Quality,4.0
53681,Late Delivery,3.5
53688,Late Delivery,3.5
53692,Wrong Item,3.5
53693,Late Delivery,3.5
53697,Late Delivery,3.5
53710,Late Delivery,3.5
53712,Wrong Item,4.0
53724,INVENT,3.5
53726,Poor Quality,3.5
53740,Color Mismatch,3.5
53742,Late Delivery,3.5
53744,Incompetent Service,3.5
53758,Late Delivery,3.5
53761,Produto Normal,1.0
53770,Poor Quality,4.0
53776,Poor Quality,4.0
53792,Missing Parts,4.0
53811,Not Received,5.0
53815,Missing Parts,3.5
53819,No Fit,2.0
53826,Poor Quality,3.5
53829,Late Delivery,3.5
53832,Late Delivery,3.5
53855,Wrong Item,4.0
53862,Missing Parts,3.5
53863,Late Delivery,3.5
53865,Late Delivery,4.0
53878,Late Delivery,3.5
53882,Late Delivery,3.5
53884,Missing Parts,3.5
53889,Wrong Item,4.0
53896,Poor Quality,4.0
53897,Late Delivery,3.5
53906,Late Delivery,3.5
53908,Late Delivery,3.5
53916,Wrong Item,4.0
53918,Rude Courier,3.5
53942,Late Delivery,3.5
53944,No Arrival,5.0
53949,Não Chegou,5.0
53953,Poor Quality,3.5
53956,Late Delivery,3.5
53975,Wrong Item,4.0
53976,Late Delivery,3.5
53981,Wrong Item,4.0
53998,Poor Quality,4.0
54007,Late Delivery,3.5
54010,No Issue,1.0
54011,Wrong Item,4.0
54012,Late Delivery,3.5
54038,Late Delivery,3.5
54040,Wrong Item,3.5
54044,Late Delivery,4.0
54068,INVENT,3.5
54081,Late Delivery,3.5
54086,Wrong Item,3.5
54098,Missing Parts,3.5
54101,Late Delivery,1.0
54105,Missing Parts,3.5
54119,INVENT,1.0
54120,Wrong Item,4.0
54128,No Issue Found,1.0
54143,INVENT,3.5
54153,Late Delivery,3.5
54159,Late Delivery,4.0
54162,No Arrival,5.0
54163,Not Received,5.0
54165,Non-Original Product,4.0
54171,Late Delivery,3.5
54175,Late Delivery,3.5
54177,Quality,2.0
54180,No Product Fit,3.5
54181,Poor Quality,4.0
54198,Poor Quality,3.5
54200,Late Delivery,3.5
54209,No Delivery,4.0
54212,Missing Parts,3.5
54213,Late Delivery,3.5
54220,Missing Parts,3.5
54222,Late Delivery,3.5
54225,Missing Parts,3.5
54226,Missing Parts,3.5
54227,Late Delivery,4.0
54234,Wrong Item,4.0
54251,Late Delivery,3.5
54265,Wrong Item,4.0
54288,Late Delivery,3.5
54293,Late Delivery,4.0
54294,Não Comunicação,4.0
54300,INVENT,3.5
54314,Late Delivery,3.5
54315,Poor Quality,3.5
54321,Wrong Item,3.5
54331,Late Delivery,3.5
54332,Rude Courier,3.5
54337,Late Delivery,3.5
54338,Poor Quality,3.5
54347,Wrong Item,4.0
54350,Rude Communication,3.5
54356,Wrong Item,3.5
54368,Poor Quality,3.5
54385,Inconvenience,2.0
54395,Missing Parts,3.5
54420,Color Mismatch,2.5
54426,Non-Compliance,3.5
54433,Not Received,5.0
54445,Missing Parts,3.5
54446,Delayed Confirmation,3.5
54447,Poor Quality,4.0
54448,Incompatible Product,4.0
54465,Wrong Item,3.5
54467,Wrong Item,3.5
54468,Missing Parts,3.5
54476,Late Delivery,3.5
54487,Poor Quality,3.5
54506,Late Delivery,3.5
54508,Missing Parts,3.5
54509,Wrong Item,4.0
54514,Late Delivery,3.5
54522,Missing Parts,3.5
54523,Não Recebi Meus Produtos,5.0
54528,Late Delivery,3.5
54536,Wrong Item,4.0
54543,Não Recomendo,2.5
54544,Late Delivery,3.5
54545,Missing Parts,4.0
54553,Color Mismatch,3.5
54567,Not Received,5.0
54572,INVENT,3.5
54579,Desconectado,4.0
54584,Late Delivery,3.5
54592,Wrong Item,4.0
54593,Late Delivery,3.5
54611,Wrong Item,4.0
54618,Wrong Item,4.0
54624,Late Delivery,3.5
54631,Late Delivery,3.5
54638,INVENT,1.0
54641,Missing Parts,3.5
54652,Wrong Item,3.5
54658,Missing Parts,3.5
54659,Wrong Item,4.0
54662,Wrapping Defect,3.5
54665,No Delivery,3.0
54668,Wrong Item,3.5
54687,Wrong Item,4.0
54688,Poor Quality,3.5
54694,Missing Parts,3.5
54701,No New Category,4.0
54702,Late Delivery,3.5
54703,Wrong Item,4.0
54707,Missing Parts,3.5
54720,Late Delivery,3.5
54732,Late Delivery,4.0
54742,Color Mismatch,3.5
54767,Late Delivery,3.5
54773,Late Delivery,3.5
54777,Poor Quality,3.5
54779,Missing Parts,3.5
54782,Wrong Item,4.0
54788,Late Delivery,4.0
54789,Damaged Goods,4.0
54793,Rude Courier,3.5
54799,Para funcionamento,3.5
54807,Late Delivery,4.0
54818,Missing Parts,3.5
54850,Missing Parts,3.5
54851,Late Delivery,3.5
54855,Aguardando para avaliar,3.5
54863,No Delivery,5.0
54865,Late Delivery,3.5
54871,Late Delivery,4.0
54872,Missing Parts,3.5
54876,Late Delivery,3.5
54880,Cancelled Order,3.5
54891,Late Delivery,3.5
54894,Late Delivery,4.0
54901,Not Delivered,4.0
54905,Odor,3.5
54912,Late Delivery,4.0
54924,Poor Quality,3.5
54926,Late Delivery,3.5
54945,Wrong Item,4.0
54950,Color Mismatch,3.5
54974,Late Delivery,4.0
54988,Wrong Item,4.0
54990,Delayed Delivery,3.5
54994,Damaged Goods,3.5
54998,Late Delivery,3.5
55018,Late Delivery,3.5
55034,Wrong Item,4.0
55042,No Response,3.5
55044,Late Delivery,4.0
55048,Late Delivery,4.0
55061,Late Delivery,3.5
55063,INVENT,1.0
55064,Invent,1.0
55068,Não Recebido,5.0
55076,Late Delivery,3.5
55078,Late Delivery,3.5
55085,Wrong Item,3.5
55086,Late Delivery,3.5
55093,Poor Quality,3.5
55100,Counterfeit Product,4.0
55102,Wrong Item,4.0
55106,Poor Quality,3.5
55109,Wrong Item,4.0
55117,Incomplete Purchase,2.5
55121,Late Delivery,3.5
55126,Wrong Item,3.5
55132,Late Delivery,3.5
55143,Late Delivery,3.5
55147,Late Delivery,3.5
55170,Late Delivery,3.5
55172,Wrong Item,4.0
55183,Late Delivery,3.5
55186,Late Delivery,3.5
55196,Poor Quality,3.5
55198,Late Delivery,4.0
55201,Late Delivery,4.0
55214,Missing Parts,3.5
55226,Late Delivery,3.5
55228,INVENT,3.5
55231,Vergonhoso,3.5
55242,Late Delivery,3.5
55244,Wrong Item,4.0
55248,Late Delivery,4.0
55257,Wrong Item,4.0
55261,Late Delivery,4.0
55265,Wrong Item,4.0
55269,Late Delivery,3.5
55270,Poor Quality,3.5
55274,Não Recomendo,3.5
55279,Wrong Item,3.5
55281,Late Delivery,4.0
55283,Poor Quality,3.5
55286,Missing Parts,4.0
55290,Late Delivery,3.5
55304,Non-Arrival,5.0
55320,Missing Parts,3.5
55328,Not Delivered,4.0
55337,Late Delivery,3.5
55368,Não Recebido,3.5
55391,Missing Parts,3.5
55405,Late Delivery,3.5
55407,Late Delivery,3.5
55408,Late Delivery,4.0
55409,Late Delivery,3.5
55417,Late Delivery,4.0
55426,Missing Parts,4.0
55439,INVENT,3.5
55444,Late Delivery,3.5
55449,Wrong Item,3.5
55451,INVENT,3.5
55470,INVENT,2.0
55472,Poor Quality,3.5
55475,Wrong Item,3.5
55478,INVENT,3.5
55485,Total Descaso Com o Cliente,4.0
55490,Wrong Item,4.0
55498,Poor Quality,4.0
55516,Poor Quality,4.0
55521,N/A,1.0
55537,Poor Quality,4.0
55542,INVENT,3.5
55546,Late Delivery,4.0
